;title;year;conc;poptype
6140;Katsambekis 2017;2017;['hardship', 'grave', 'effect', 'case', 'economy', 'perform', 'institution', 'stable', 'efﬁcient', 'South', 'populist', 'find', 'favourable', 'environment', 'forth', 'demand', 'austerity', 'rise', 'inequality', 'impoverishment'];left-wing
6141;Katsambekis 2017;2017;['austerity', 'rise', 'inequality', 'impoverishment', 'favour', 're-including', 'marginalise', 'social', 'strata', 'North', 'populist', 'manage', 'attract', 'voter', 'frustrate', 'mainstream', 'party', 'channel', 'social', 'anxiety'];right-wing
6142;Katsambekis 2017;2017;['fulﬁlle', 'democratise', 'promise', 'susceptible', 'turn', 'progressive', 'regressive', 'priori', 'demonisation', 'populism', 'ignore', 'speciﬁc', 'content', 'message', 'doom', 'backﬁre', 'dismiss', 'populist', 'devil', 'risk'];authoritatian
6143;Katsambekis 2017;2017;['self-fulﬁlling', 'prophecy', 'denounce', 'opposition', 'mainstream', 'dismiss', 'critique', 'force', 'dangerous', 'populism', 'mainstream', 'politic', 'feed', 'antiestablishment', 'actor', 'ﬁrm', 'reactionary', 'stance', 'powerful', 'Marine_Le_Pen_’s'];moderate
6144;Katsambekis 2017;2017;['stance', 'Syriza-led', 'government', 'Greece', 'traditional', 'party', 'Europe', 'accompany', 'public', 'critique', 'populist', 'actual', 'endorsement', 'policy', 'advocate', 'populist', 'case', 'France', 'centre-right', 'centre-left'];right-wing
6145;Katsambekis 2017;2017;['party', 'Europe', 'accompany', 'public', 'critique', 'populist', 'actual', 'endorsement', 'policy', 'advocate', 'populist', 'case', 'France', 'centre-right', 'centre-left', 'adopt', 'element', 'FN', 'discourse', 'policy'];right-wing
6146;Katsambekis 2017;2017;['forthcoming', 'election', 'country', 'France', 'Austria', 'Germany', 'crucial', 'issue', 'kind', 'demand', 'populist', 'forth', 'suspicion', 'crush', 'alternative', 'Syriza', 'EU', 'key', 'political', 'actor'];left-wing
6147;Katsambekis 2017;2017;['Syriza', 'EU', 'key', 'political', 'actor', 'create', 'environment', 'conductive', 'rise', 'populism', 'course', 'speculation', 'wait'];right-wing
6148;McCoy, Somer 2019;2019;['Vol', '797', '820', '2016', 'SAGE_Publications_Reprints', 'permission', 'DOI', '10./0090591716647771', 'race', 'Populism', 'role', 'Race', 'Difference', 'Laclau_’s_Politics', 'Abstract', 'recent', 'success', 'Podemos', 'Syriza', 'herald'];inclusive
6149;McCoy, Somer 2019;2019;['recent', 'success', 'Podemos', 'Syriza', 'herald', 'new', 'era', 'egalitarian', 'leave', 'populism', 'leader', 'party', 'student', 'Laclau', 'cite', 'account', 'populism', 'guide', 'political', 'practice'];inclusive
6150;McCoy, Somer 2019;2019;['egalitarian', 'leave', 'populism', 'leader', 'party', 'student', 'Laclau', 'cite', 'account', 'populism', 'guide', 'political', 'practice', 'essay', 'consider', 'theory', 'support', 'hope', 'new', 'kind'];inclusive
6151;McCoy, Somer 2019;2019;['practice', 'politic', 'keyword', 'populism', 'race', 'resentment', 'signifier', 'Laclau', 'avowedly', 'populist', 'party', 'Syriza', 'win', 'greek', 'election', 'January_', '_2015', 'believe', 'portend', 'new'];inclusive
6152;McCoy, Somer 2019;2019;['Ohio_State_University', '2140', 'Derby_Hall', '154', 'N_Oval_Mall', 'Columbus', 'OH_43210', 'USA', 'email', 'populism', 'dawn', 'reinvigorate', 'grassroots', 'political', 'participation', 'oppose', 'technocracy', 'the_European_', '_Union', 'rely'];left-wing
6153;McCoy, Somer 2019;2019;['orient', 'conception', 'require', 'careful', 'scrutiny', 'Laclau', 'theory', 'provide', 'plausible', 'analysis', 'populism', 'generally', 'insofar', 'Podemos', 'Syriza', 'purport', 'offer', 'egalitarian', 'populism', 'reason'];inclusive
6154;McCoy, Somer 2019;2019;['analysis', 'populism', 'generally', 'insofar', 'Podemos', 'Syriza', 'purport', 'offer', 'egalitarian', 'populism', 'reason', 'think', 'Laclau', 'theory', 'help', 'sustain', 'hope', 'Syriza', 'govern', 'coalition'];inclusive
6155;McCoy, Somer 2019;2019;['two', 'way', 'first', 'argument', 'show', 'term', 'second', 'account', 'wrongly', 'embed', 'populist', 'assumption', 'political', 'ontology', 'limit', 'inadvertently', 'reveal', 'consequently', 'unmodified', 'tool'];exclusive
6156;McCoy, Somer 2019;2019;['signifier', 'people', 'organize', 'accept', 'Laclau', 'analysis', 'political', 'success', 'egalitarian', 'populism', 'hinge', 'employ', 'signifier', 'unify', 'majority', 'people', 'wealthy', 'minority', 'account', 'illuminate'];inclusive
6157;McCoy, Somer 2019;2019;['people', 'merely', 'contingent', 'byproduct', 'consequently', 'Laclau', 'entrenche', 'feature', 'specific', 'populism', 'nature', 'political', 'naturalize', 'racial', 'dimension', 'hegemonic', 'identity', 'locate', 'marginalize', 'identity'];exclusive
6158;McCoy, Somer 2019;2019;['certain', 'contingent', 'feature', 'make', 'populism', 'necessary', 'direct', 'attention', 'away', 'oppressive', 'populist', 'movement', 'insulate', 'criticism', 'read', 'Laclau', 'conclusion', 'argue', 'populist', 'identification'];exclusive
6159;McCoy, Somer 2019;2019;['oppressive', 'populist', 'movement', 'insulate', 'criticism', 'read', 'Laclau', 'conclusion', 'argue', 'populist', 'identification', 'equality', 'homogeneity', 'source', 'racial', 'resentment', 'characterize', 'populist', 'movement', 'Laclau'];exclusive
6160;McCoy, Somer 2019;2019;['Laclau', 'leadership', 'Syriza', 'Podemos', 'seek', 'develop', 'sustain', 'egalitarian', 'form', 'populism', 'break', 'account', 'rethink', 'role', 'signifier', 'argue', 'signifier', 'structurally', 'exclude', 'group'];inclusive
6161;McCoy, Somer 2019;2019;['consideration', 'complex', 'account', 'signification', 'offer', 'succinct', 'formulation', 'view', 'write', 'concept', 'populism', 'propose', 'strictly', 'formal', 'defining', 'feature', 'relate', 'specific', 'mode', 'prevalence'];exclusive
6162;McCoy, Somer 2019;2019;['relate', 'specific', 'mode', 'prevalence', 'equivalential', 'differential', 'actual', 'content', 'articulate', 'populism', 'ontological', 'ontic', 'category', 'Laclau', 'introduce', 'key', 'concept', 'approach', 'distinctive', 'terrain'];exclusive
6163;McCoy, Somer 2019;2019;['logic', 'argument', 'the_Persistence_of_Difference', 'Laclau', 'length', 'marginalize', 'rationalize', 'role', 'racial', 'resentment', 'populism', 'reproduce', 'perspective', 'white', 'man', 'naturalize', 'people', 'color', 'populism', 'argue'];exclusive
6164;McCoy, Somer 2019;2019;['resentment', 'populism', 'reproduce', 'perspective', 'white', 'man', 'naturalize', 'people', 'color', 'populism', 'argue', 'experience', 'racialize', 'subject', 'show', 'Laclau', 'account', 'affect', 'signifier', 'universal'];exclusive
6165;McCoy, Somer 2019;2019;['Podemos', 'want', 'avoid', 'hierarchical', 'conception', 'political', 'adopt', 'Laclau', 'account', 'populism', 'symptomatic', 'mistaken', 'understanding', 'meaning', 'difference', 'politic', 'Tspiras', 'prime', 'minister', 'Greece'];exclusive
6166;McCoy, Somer 2019;2019;['refugee', 'attack', 'neofascist', 'Golden_Dawn', 'party', 'stoke', 'extreme', 'populist', 'instinct', 'add', 'populism', 'try', 'win', 'vote', 'limit', 'Tspiras', 'suggest', 'sustain', 'Syriza', 'politic'];inclusive
6167;McCoy, Somer 2019;2019;['vote', 'limit', 'Tspiras', 'suggest', 'sustain', 'Syriza', 'politic', 'require', 'leave', 'populism', 'possibility', 'accept', 'Laclau', 'account', 'subject', 'formation', 'reason', 'think', 'absent', 'fullness'];inclusive
6168;McCoy, Somer 2019;2019;['common', 'struggle', 'resistance', 'possible', 'suppress', 'real', 'heterogeneity', 'interest', 'identity', 'Laclau', 'populism', 'offer', 'appealing', 'account', 'political', 'identity', 'construct', 'mobilize', 'populism', 'possible'];inclusive
6169;McCoy, Somer 2019;2019;['Laclau', 'populism', 'offer', 'appealing', 'account', 'political', 'identity', 'construct', 'mobilize', 'populism', 'possible', 'difference', 'equality', 'think', 'people', 'represent', 'render', 'homogenous'];inclusive
6170;Castagno 2015;2015;['identity', 'politic', 'dispute', 'US', 'manichean', 'view', 'marea', 'rosada', 'divide', 'market-friendly', 'populist', 'government', '11', 'read', 'Beverley', 'text', 'aim', 'construct', 'theoretical', 'problem'];authoritatian
6171;Castagno 2015;2015;['Laclau', 'view', 'regard', 'find', 'Robinson', 'theoretical', 'approach', 'surprising', 'describe', 'moment', 'populist', 'logic', 'state', 'populism', 'limit', 'usefulness', 'concept', 'explain', 'resurgence', 'politic'];radical
6172;Castagno 2015;2015;['find', 'Robinson', 'theoretical', 'approach', 'surprising', 'describe', 'moment', 'populist', 'logic', 'state', 'populism', 'limit', 'usefulness', 'concept', 'explain', 'resurgence', 'politic', 'Laclau', '2004', 'note'];radical
6173;Castagno 2015;2015;['integrate', 'subaltern', 'demand', 'Americas', 'status', 'quo', 'follow', 'Laclau', 'conception', 'populism', 'form', 'political', 'construction', 'characterise', 'articulation', 'chain', 'equivalence', 'wide', 'range', 'unsatisfied'];neoliberal
6174;Castagno 2015;2015;['hegemony', 'capitalism', 'imperialist', 'force', 'word', 'marea', 'rosada', 'Latinamericanism', 'form', 'populism', 'political', 'logic', 'symbolic', 'economy', 'need', 'clarify', 'advance', 'theoretical', 'approach', 'provide'];neoliberal
6175;Lisi et al. 2019;2019;['leadership', 'crucial', 'explain', 'cross-country', 'variation', 'intensity', 'populism', 'specific', 'issue', 'characterise', 'populist', 'discourse', 'keyword', 'Populism', 'economic', 'crisis', 'Southern_Europe', 'holistic', 'grading', 'populism'];inclusive
6176;Lisi et al. 2019;2019;['cross-country', 'variation', 'intensity', 'populism', 'specific', 'issue', 'characterise', 'populist', 'discourse', 'keyword', 'Populism', 'economic', 'crisis', 'Southern_Europe', 'holistic', 'grading', 'populism', 'party', 'manifesto', 'result'];inclusive
6177;Lisi et al. 2019;2019;"['populist', 'discourse', 'keyword', 'Populism', 'economic', 'crisis', 'Southern_Europe', 'holistic', 'grading', 'populism', 'party', 'manifesto', 'result', ""the_'_great_recession_'"", 'mainstream', 'party', 'face', 'electoral', 'setback', 'challenger']";inclusive
6178;Lisi et al. 2019;2019;['pattern', 'party', 'system', 'change', 'Spain', 'two', 'new', 'party', 'one', 'populist', 'shatter', 'post-Franco', 'bipartisan', 'system', 'Portugal', 'establish', 'actor', 'succeed', 'avert', 'entrance'];left-wing
6179;Lisi et al. 2019;2019;['volont', 'e', 'g', 'en', 'erale', 'general', 'people', 'Mudde', '2004', '543', 'populism', 'deem', 'thin-centred', 'ideology', 'core', 'combine', 'ideology', 'thick', 'thin', 'communism'];nationalist
6180;Lisi et al. 2019;2019;['communism', 'ecologism', 'Albertazzi', 'McDonnell_2008', 'Canovan_2004', 'Rooduijn', 'Pauwels', 'variation', 'understanding', 'populism', 'thin', 'ideology', 'populism', 'style', 'discourse', 'politic', 'express', 'core', 'belief', 'mode'];nationalist
6181;Lisi et al. 2019;2019;['lack', 'partisan', 'programmatic', 'responsiveness', 'Bornschier', '2010', 'Roberts', '2013_,_2015', 'hand', 'populism', 'associate', 'transformation', 'take', 'place', 'cultural', 'symbolic', 'dimension', 'likely', 'emerge', 'salience'];exclusive
6182;Lisi et al. 2019;2019;['Kaltwasser', '2013', 'southern_european', 'new', 'democracy', 'provide', 'fertile', 'environment', 'emergence', 'populism', 'two', 'main', 'reason', 'hand', 'the_great_recession', 'bring', 'fore', 'materialist', 'concern', 'increase'];inclusive
6183;Lisi et al. 2019;2019;['contradict', 'found', 'principle', 'number', 'author', 'argue', 'programmatic', 'dealignment', 'facilitate', 'emergence', 'populist', 'contender', 'type', 'promise', 'restore', 'equality', 'dignity', 'Roberts', '2017', 'far'];inclusive
6184;Lisi et al. 2019;2019;['crisis', 'insufficient', 'account', 'cross-national', 'cross-partisan', 'cross-temporal', 'variation', 'level', 'substantive', 'content', 'populist', 'appeal', 'Greece', 'Portugal', 'Spain', 'comparative', 'explanation', 'difference', 'consideration', 'context'];nationalist
6185;Lisi et al. 2019;2019;['centrality', 'socio-economic', 'cleavage', 'three', 'party', 'system', 'expect', 'materially', 'redistributive', 'populism', 'prevalent', 'case', 'fact', 'anti-immigration', 'appeal', 'previously', 'activate', 'greek', 'political', 'arena'];inclusive
6186;Lisi et al. 2019;2019;['Marchi_2013', 'Spain', 'Llamazares', '2012', 'lead', 'expect', 'presence', 'symbolically', 'component', 'populist', 'discourse', 'greek', 'party', 'datum', 'method', 'difficulty', 'define', 'conceptually', 'populist', 'phenomenon'];exclusive
6187;Lisi et al. 2019;2019;['european', 'politic', 'the_last_decade', 'Salgado', 'z', 'uquete', 'main', 'example', 'resemble', 'european', 'populist', 'counterpart', 'the_National_Renewal_Party', 'PNR', 'Partido_Nacional_Renovador', 'extreme', 'party', 'remain', 'marginal', 'actor'];right-wing
6188;Lisi et al. 2019;2019;['win', 'New_Democracy', 'January_2015', 'election', 'bring', 'coalition', 'power', 'little', 'variation', 'level', 'populism', 'encounter', 'greek', 'political', 'system', 'despite', 'fact', 'meantime', 'undergo', 'change'];radical
6189;Lisi et al. 2019;2019;['change', 'Table', 'finding', 'odd', 'expectation', 'crisis', 'herald', 'high', 'level', 'populism', 'portuguese', 'case', 'show', 'clearly', 'low', 'level', 'populism', 'difference', 'new', 'southern_european'];radical
6190;Lisi et al. 2019;2019;['weight', 'average', '0', '0', 'source', 'elaboration', 'party', 'manifesto', 'table', '3', 'populism', 'score', 'spanish', 'party', 'more_than_3_%', 'vote', '2008', '2011', '2015', 'election'];nationalist
6191;Lisi et al. 2019;2019;['major', 'partner', 'Independent_Greeks', 'ANEL', 'minor', 'partner', 'ask', 'fare', 'term', 'dimension', 'populism', 'respect', 'economic', 'dimension', 'SYRIZA', 'clearly', 'support', 'policy', 'welfare', 'state'];inclusive
6192;Lisi et al. 2019;2019;['second', 'generation', 'migrant', 'Greece', 'move', 'symbolic', 'dimension', 'way', 'dissimilar', 'populist', 'frame', 'world', 'SYRIZA', 'characterise', 'greek', 'political', 'economic', 'elite', 'subservient', 'foreign'];inclusive
6193;Lisi et al. 2019;2019;['version', 'represent', 'the_Independent_Greeks', 'Golden_Dawn', '2015', 'election', 'benchmark', 'say', 'expectation', 'populism', 'emerge', 'cultural', 'cleavage', 'activate', 'immigration', 'issue', 'confirm', 'far', 'Portugal', 'concern'];exclusive
6194;Lisi et al. 2019;2019;['european', 'institution', 'powerful', 'country', 'austerity', 'policy', 'broad', 'political', 'participation', 'populism', 'conventionally', 'entail', 'hand', 'two', 'force', 'conceptualise', 'symbolic', 'dimension', 'different', 'term'];inclusive
6195;Lisi et al. 2019;2019;['2015', 'election', 'programme', 'left-libertarian', 'party', 'come', 'close', 'new', 'generation', 'populism', 'like', 'SYRIZA', 'Greece', 'Podemos', 'Spain', 'characterise', 'rejection', 'traditional', 'marxist', 'interpretation'];left-wing
6196;Lisi et al. 2019;2019;['adopt', 'discourse', 'innovation', 'compare', 'ideological', 'programmatic', 'legacy', 'crisis', 'foster', 'populist', 'discourse', 'base', 'criticism', 'external', 'european', 'actor', 'EU', 'democratic', 'deficit', 'lead'];inclusive
6197;Lisi et al. 2019;2019;['proposal', 'include', '2015', '2016', 'electoral', 'programme', 'two', 'party', 'adopt', 'populist', 'discourse', 'accord', 'holistic', 'grade', 'analysis', 'electoral', 'programme', 'Podemos', 'IU-UP', 'emphasise'];nationalist
6198;Lisi et al. 2019;2019;['redistributive', 'libertarian', 'character', 'Podemos', 'IUUP', 'populism', 'statistical', 'analysis', 'association', 'populism', 'level', 'ideological', 'programmatic', 'party', 'position', 'Polk_et_al_.', '2017', 'allow', 'summarise', 'compare'];inclusive
6199;Lisi et al. 2019;2019;['programmatic', 'party', 'position', 'Polk_et_al_.', '2017', 'allow', 'summarise', 'compare', 'main', 'feature', 'populist', 'discourse', 'new', 'southern_european', 'democracy', 'first', 'place', 'extreme', 'party', 'clearly'];radical
6200;Lisi et al. 2019;2019;['correlation', '0', 'iberian', 'party', 'contrast', 'Greece', 'association', 'entirely', 'absent', 'iberian', 'populism', 'predominantly', 'character', 'g', 'omez-Reino', 'Plaza-Colodro', '2018', 'Lisi', 'Borghetto', 'greek'];left-wing
